"Word"	"dlugosc"	"FreqSum"	" X"	" XX"
"us"	6	4	" 1.36E-06"	1
"ka"	7	4	" 1.36E-06"	1
"ła"	9	4	" 1.36E-06"	1
"ry"	7	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"e"	15	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"w"	13	4	" 1.36E-06"	1
"mi"	8	4	" 1.36E-06"	1
"tz"	9	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"ze"	7	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"r"	11	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"to"	8	4	" 1.36E-06"	1
"sa"	5	4	" 1.36E-06"	1
"on"	5	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"j"	18	4	" 1.36E-06"	1
"in"	7	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"mi"	8	4	" 1.36E-06"	1
"en"	8	4	" 1.36E-06"	1
"h"	16	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"ug"	3	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ł"	10	4	" 1.36E-06"	1
"li"	7	4	" 1.36E-06"	1
"timo"	4	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"ej"	9	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"am"	9	4	" 1.36E-06"	1
"sdsm"	4	4	" 1.36E-06"	1
"av"	8	4	" 1.36E-06"	1
"ti"	8	4	" 1.36E-06"	1
"ić"	7	4	" 1.36E-06"	1
"ną"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"pą"	6	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"axer"	4	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"ów"	8	4	" 1.36E-06"	1
"go"	8	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ki"	3	4	" 1.36E-06"	1
"ni"	6	4	" 1.36E-06"	1
"wy"	6	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"on"	7	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"fita"	4	4	" 1.36E-06"	1
"ia"	9	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"mo"	6	4	" 1.36E-06"	1
"j"	15	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ol"	5	4	" 1.36E-06"	1
"es"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ta"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ek"	8	4	" 1.36E-06"	1
"we"	8	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"za"	7	4	" 1.36E-06"	1
"gi"	6	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"gerd"	4	4	" 1.36E-06"	1
"męce"	4	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"li"	6	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"pu"	9	4	" 1.36E-06"	1
"nycz"	4	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"żywi"	4	4	" 1.36E-06"	1
"se"	5	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"or"	5	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ło"	9	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ju"	9	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"ge"	5	4	" 1.36E-06"	1
"ce"	5	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"i"	13	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"yć"	9	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"cs"	7	4	" 1.36E-06"	1
"as"	5	4	" 1.36E-06"	1
"ie"	5	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"e"	17	4	" 1.36E-06"	1
"we"	7	4	" 1.36E-06"	1
"ną"	8	4	" 1.36E-06"	1
"ra"	5	4	" 1.36E-06"	1
"or"	6	4	" 1.36E-06"	1
"ej"	7	4	" 1.36E-06"	1
"ry"	6	4	" 1.36E-06"	1
"ow"	7	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ni"	8	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"to"	5	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"ka"	5	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"to"	5	4	" 1.36E-06"	1
"a"	17	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"aj"	5	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"ni"	7	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ed"	8	4	" 1.36E-06"	1
"u"	11	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"ów"	9	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ja"	9	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"mi"	8	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"iu"	7	4	" 1.36E-06"	1
"cy"	8	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ej"	8	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"ez"	6	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"ry"	6	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"ic"	3	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"ek"	5	4	" 1.36E-06"	1
"io"	3	4	" 1.36E-06"	1
"er"	8	4	" 1.36E-06"	1
"ej"	7	4	" 1.36E-06"	1
"or"	7	4	" 1.36E-06"	1
"ka"	7	4	" 1.36E-06"	1
"ło"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"xo"	5	4	" 1.36E-06"	1
"ął"	7	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"w"	11	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"ko"	9	4	" 1.36E-06"	1
"cy"	6	4	" 1.36E-06"	1
"ry"	5	4	" 1.36E-06"	1
"ro"	6	4	" 1.36E-06"	1
"er"	5	4	" 1.36E-06"	1
"ja"	6	4	" 1.36E-06"	1
"ię"	6	4	" 1.36E-06"	1
"ła"	6	4	" 1.36E-06"	1
"ęcka"	4	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"i"	14	4	" 1.36E-06"	1
"y"	14	4	" 1.36E-06"	1
"so"	3	4	" 1.36E-06"	1
"ca"	7	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"holu"	4	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"go"	8	4	" 1.36E-06"	1
"ik"	8	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ek"	6	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"wi"	9	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"ng"	9	4	" 1.36E-06"	1
"paść"	4	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"dęta"	4	4	" 1.36E-06"	1
"o"	16	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"ę"	11	4	" 1.36E-06"	1
"cą"	8	4	" 1.36E-06"	1
"ły"	8	4	" 1.36E-06"	1
"za"	6	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"re"	8	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ał"	9	4	" 1.36E-06"	1
"am"	7	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"ką"	9	4	" 1.36E-06"	1
"mą"	7	4	" 1.36E-06"	1
"wa"	9	4	" 1.36E-06"	1
"rę"	7	4	" 1.36E-06"	1
"re"	8	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"go"	5	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ej"	9	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ją"	8	4	" 1.36E-06"	1
"ym"	8	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"róża"	4	4	" 1.36E-06"	1
"at"	3	4	" 1.36E-06"	1
"kość"	4	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"j"	11	4	" 1.36E-06"	1
"ty"	7	4	" 1.36E-06"	1
"ym"	7	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ca"	8	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"an"	5	4	" 1.36E-06"	1
"iu"	9	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ce"	8	4	" 1.36E-06"	1
"im"	9	4	" 1.36E-06"	1
"ni"	6	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"oi"	7	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"at"	8	4	" 1.36E-06"	1
"wy"	6	4	" 1.36E-06"	1
"ni"	8	4	" 1.36E-06"	1
"gł"	7	4	" 1.36E-06"	1
"un"	3	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ją"	8	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"tu"	5	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"no"	5	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"ąc"	9	4	" 1.36E-06"	1
"da"	7	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"el"	6	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"at"	6	4	" 1.36E-06"	1
"ci"	7	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"zy"	8	4	" 1.36E-06"	1
"zu"	9	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"o"	16	4	" 1.36E-06"	1
"ie"	7	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"ym"	9	4	" 1.36E-06"	1
"wo"	9	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"li"	9	4	" 1.36E-06"	1
"ną"	9	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"ęt"	3	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ów"	6	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"tv"	3	4	" 1.36E-06"	1
"vo"	6	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"h"	16	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"za"	9	4	" 1.36E-06"	1
"to"	5	4	" 1.36E-06"	1
"et"	6	4	" 1.36E-06"	1
"ca"	7	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"ni"	8	4	" 1.36E-06"	1
"ym"	7	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"zą"	6	4	" 1.36E-06"	1
"h"	14	4	" 1.36E-06"	1
"ra"	6	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ns"	3	4	" 1.36E-06"	1
"ka"	5	4	" 1.36E-06"	1
"łł"	6	4	" 1.36E-06"	1
"om"	8	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"ta"	9	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ne"	6	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"ć"	11	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"na"	7	4	" 1.36E-06"	1
"ów"	7	4	" 1.36E-06"	1
"ać"	3	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ta"	6	4	" 1.36E-06"	1
"ną"	8	4	" 1.36E-06"	1
"cy"	7	4	" 1.36E-06"	1
"ka"	9	4	" 1.36E-06"	1
"ne"	7	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"ia"	8	4	" 1.36E-06"	1
"ie"	8	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"a"	14	4	" 1.36E-06"	1
"ła"	9	4	" 1.36E-06"	1
"dy"	7	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ng"	7	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ti"	8	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ia"	5	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ki"	5	4	" 1.36E-06"	1
"ac"	8	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ic"	8	4	" 1.36E-06"	1
"ek"	7	4	" 1.36E-06"	1
"ek"	7	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"ąc"	7	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"ał"	6	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"ły"	9	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"a"	10	4	" 1.36E-06"	1
"ni"	9	4	" 1.36E-06"	1
"a"	15	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"ki"	8	4	" 1.36E-06"	1
"et"	6	4	" 1.36E-06"	1
"su"	9	4	" 1.36E-06"	1
"zo"	7	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"ić"	7	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"ec"	3	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"sagi"	4	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"ge"	5	4	" 1.36E-06"	1
"j"	16	4	" 1.36E-06"	1
"ą"	10	4	" 1.36E-06"	1
"je"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ła"	8	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"ec"	7	4	" 1.36E-06"	1
"ch"	9	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"rz"	7	4	" 1.36E-06"	1
"co"	7	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"u"	12	4	" 1.36E-06"	1
"ść"	8	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"we"	7	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"my"	7	4	" 1.36E-06"	1
"ps"	3	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"yb"	5	4	" 1.36E-06"	1
"ka"	8	4	" 1.36E-06"	1
"na"	9	4	" 1.36E-06"	1
"a"	15	4	" 1.36E-06"	1
"ca"	7	4	" 1.36E-06"	1
"zą"	9	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"oh"	5	4	" 1.36E-06"	1
"ke"	5	4	" 1.36E-06"	1
"ją"	9	4	" 1.36E-06"	1
"ał"	6	4	" 1.36E-06"	1
"et"	6	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"half"	4	4	" 1.36E-06"	1
"ud"	3	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"e"	12	4	" 1.36E-06"	1
"ną"	8	4	" 1.36E-06"	1
"ta"	9	4	" 1.36E-06"	1
"ów"	6	4	" 1.36E-06"	1
"ie"	5	4	" 1.36E-06"	1
"go"	9	4	" 1.36E-06"	1
"ść"	5	4	" 1.36E-06"	1
"i"	15	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"ółte"	4	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"ew"	8	4	" 1.36E-06"	1
"j"	13	4	" 1.36E-06"	1
"l"	11	4	" 1.36E-06"	1
"vo"	5	4	" 1.36E-06"	1
"ko"	6	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ów"	6	4	" 1.36E-06"	1
"gi"	6	4	" 1.36E-06"	1
"ł"	11	4	" 1.36E-06"	1
"n"	10	4	" 1.36E-06"	1
"ć"	11	4	" 1.36E-06"	1
"m"	15	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ę"	10	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"hy"	6	4	" 1.36E-06"	1
"ch"	5	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"di"	5	4	" 1.36E-06"	1
"to"	6	4	" 1.36E-06"	1
"ex"	3	4	" 1.36E-06"	1
"ić"	8	4	" 1.36E-06"	1
"li"	6	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"a"	14	4	" 1.36E-06"	1
"zą"	7	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ny"	9	4	" 1.36E-06"	1
"my"	8	4	" 1.36E-06"	1
"ił"	8	4	" 1.36E-06"	1
"h"	11	4	" 1.36E-06"	1
"k"	11	4	" 1.36E-06"	1
"ił"	9	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ne"	8	4	" 1.36E-06"	1
"dbał"	4	4	" 1.36E-06"	1
"go"	8	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"ie"	9	4	" 1.36E-06"	1
"o"	11	4	" 1.36E-06"	1
"ć"	10	4	" 1.36E-06"	1
"ą"	12	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ji"	9	4	" 1.36E-06"	1
"ud"	7	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"mu"	7	4	" 1.36E-06"	1
"le"	6	4	" 1.36E-06"	1
"m"	13	4	" 1.36E-06"	1
"ta"	8	4	" 1.36E-06"	1
"ei"	6	4	" 1.36E-06"	1
"h"	12	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ła"	9	4	" 1.36E-06"	1
"ją"	9	4	" 1.36E-06"	1
"ey"	7	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"er"	5	4	" 1.36E-06"	1
"yk"	7	4	" 1.36E-06"	1
"a"	14	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ów"	9	4	" 1.36E-06"	1
"o"	18	4	" 1.36E-06"	1
"hy"	5	4	" 1.36E-06"	1
"da"	5	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ek"	9	4	" 1.36E-06"	1
"ce"	7	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"hu"	9	4	" 1.36E-06"	1
"ia"	6	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"h"	10	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"na"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"e"	13	4	" 1.36E-06"	1
"dę"	8	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"gk"	3	4	" 1.36E-06"	1
"hy"	6	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"rsww"	4	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"em"	8	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ną"	9	4	" 1.36E-06"	1
"al"	9	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"wą"	9	4	" 1.36E-06"	1
"ją"	6	4	" 1.36E-06"	1
"maha"	4	4	" 1.36E-06"	1
"ec"	9	4	" 1.36E-06"	1
"er"	7	4	" 1.36E-06"	1
"on"	5	4	" 1.36E-06"	1
"o"	10	4	" 1.36E-06"	1
"ll"	5	4	" 1.36E-06"	1
"e"	16	4	" 1.36E-06"	1
"ły"	7	4	" 1.36E-06"	1
"m"	15	4	" 1.36E-06"	1
"ic"	8	4	" 1.36E-06"	1
"e"	10	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ii"	9	4	" 1.36E-06"	1
"e"	14	4	" 1.36E-06"	1
"ja"	7	4	" 1.36E-06"	1
"ą"	11	4	" 1.36E-06"	1
"ra"	7	4	" 1.36E-06"	1
"ra"	5	4	" 1.36E-06"	1
"em"	9	4	" 1.36E-06"	1
"o"	13	4	" 1.36E-06"	1
"ją"	7	4	" 1.36E-06"	1
"tu"	9	4	" 1.36E-06"	1
"ny"	8	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"cy"	2	4	" 1.36E-06"	1
"j"	12	4	" 1.36E-06"	1
"an"	6	4	" 1.36E-06"	1
"na"	5	4	" 1.36E-06"	1
"ej"	7	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"o"	14	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"ał"	9	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ss"	3	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"i"	12	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"i"	15	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"o"	15	4	" 1.36E-06"	1
"ła"	7	4	" 1.36E-06"	1
"ry"	8	4	" 1.36E-06"	1
"ki"	5	4	" 1.36E-06"	1
"em"	6	4	" 1.36E-06"	1
"dy"	8	4	" 1.36E-06"	1
"ć"	12	4	" 1.36E-06"	1
"mi"	9	4	" 1.36E-06"	1
"y"	11	4	" 1.36E-06"	1
"m"	10	4	" 1.36E-06"	1
"j"	14	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"da"	7	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"o"	12	4	" 1.36E-06"	1
"or"	9	4	" 1.36E-06"	1
"m"	12	4	" 1.36E-06"	1
"m"	11	4	" 1.36E-06"	1
"cy"	7	4	" 1.36E-06"	1
"o"	16	4	" 1.36E-06"	1
"wega"	4	4	" 1.36E-06"	1
"ło"	9	4	" 1.36E-06"	1
"i"	10	4	" 1.36E-06"	1
"ki"	5	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"sc"	3	4	" 1.36E-06"	1
"ek"	7	4	" 1.36E-06"	1
"cruz"	4	4	" 1.36E-06"	1
"a"	11	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ki"	7	4	" 1.36E-06"	1
"e"	11	4	" 1.36E-06"	1
"in"	9	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ję"	8	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"ia"	8	4	" 1.36E-06"	1
"u"	10	4	" 1.36E-06"	1
"y"	13	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"cę"	7	4	" 1.36E-06"	1
"a"	13	4	" 1.36E-06"	1
"je"	9	4	" 1.36E-06"	1
"wy"	9	4	" 1.36E-06"	1
"h"	17	4	" 1.36E-06"	1
"nę"	8	4	" 1.36E-06"	1
"i"	11	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"ra"	9	4	" 1.36E-06"	1
"y"	12	4	" 1.36E-06"	1
"ne"	9	4	" 1.36E-06"	1
"a"	12	4	" 1.36E-06"	1
"ya"	7	4	" 1.36E-06"	1
"w"	10	4	" 1.36E-06"	1
"bą"	8	4	" 1.36E-06"	1
"ył"	8	4	" 1.36E-06"	1
"wi"	7	4	" 1.36E-06"	1
"hi"	3	4	" 1.36E-06"	1
"j"	10	4	" 1.36E-06"	1
"em"	7	4	" 1.36E-06"	1
"ia"	9	4	" 1.36E-06"	1
"ło"	6	4	" 1.36E-06"	1
"róże"	4	4	" 1.36E-06"	1
"ch"	8	4	" 1.36E-06"	1
"ja"	7	4	" 1.36E-06"	1
"y"	10	4	" 1.36E-06"	1
"ą"	13	4	" 1.36E-06"	1
"ał"	8	4	" 1.36E-06"	1
"h"	13	4	" 1.36E-06"	1
"es"	6	4	" 1.36E-06"	1
"ta"	6	4	" 1.36E-06"	1
"de"	7	4	" 1.36E-06"	1
"yt"	6	4	" 1.36E-06"	1
"nu"	9	4	" 1.36E-06"	1
